FIELDNAME,LAT,LON,PERIODDATE,Oil Production Volumes,Dry Gas Production Volumes,Associated Gas Production Volumes,Water Production Volumes
FRANKLIN,57.101000000000006,2.01,2013-09-15T00:00:00.000Z,68156.0,0.0,103.53533983,5589.0
FRANKLIN,57.101000000000006,2.01,2013-10-15T00:00:00.000Z,79192.0,0.0,117.44515887,6090.0
FRANKLIN,57.101000000000006,2.01,2013-11-15T00:00:00.000Z,78325.0,0.0,120.81850083,6117.0
FRANKLIN,57.101000000000006,2.01,2013-12-15T00:00:00.000Z,86504.0,0.0,130.18476032,6431.0
FRANKLIN,57.101000000000006,2.01,2014-01-15T00:00:00.000Z,81566.0,0.0,121.31158177,6439.0
FRANKLIN,57.101000000000006,2.01,2014-02-15T00:00:00.000Z,52993.0,0.0,85.86211625,4264.0
FRANKLIN,57.101000000000006,2.01,2014-03-15T00:00:00.000Z,89243.0,0.0,126.12581371,6496.0
FRANKLIN,57.101000000000006,2.01,2015-10-15T00:00:00.000Z,236864.0,0.0,325.91529984,13653.0
FRANKLIN,57.101000000000006,2.01,2015-11-15T00:00:00.000Z,208382.0,0.0,285.70070433,13058.0
FRANKLIN,57.101000000000006,2.01,2015-12-15T00:00:00.000Z,231276.0,0.0,317.35312113,13694.0
FRANKLIN,57.101000000000006,2.01,2016-01-15T00:00:00.000Z,225291.0,0.0,306.79507532,14429.0
FRANKLIN,57.101000000000006,2.01,2016-02-15T00:00:00.000Z,185234.0,0.0,270.50559345,12008.0
FRANKLIN,57.101000000000006,2.01,2016-03-15T00:00:00.000Z,175207.0,0.0,244.30461323,11243.0
FRANKLIN,57.101000000000006,2.01,2016-04-15T00:00:00.000Z,201976.0,0.0,277.59826617,13038.0
FRANKLIN,57.101000000000006,2.01,2016-05-15T00:00:00.000Z,175451.0,0.0,241.39853048,12579.0
FRANKLIN,57.101000000000006,2.01,2016-06-15T00:00:00.000Z,191641.0,0.0,271.30984183,9939.0
FRANKLIN,57.101000000000006,2.01,2016-07-15T00:00:00.000Z,195152.0,0.0,270.25316387,12789.0
FRANKLIN,57.101000000000006,2.01,2018-01-15T00:00:00.000Z,178081.39296,0.0,235.76812842,11685.1484998
FRANKLIN,57.101000000000006,2.01,2018-02-15T00:00:00.000Z,145675.541671,0.0,215.4058167,11687.0213184
FRANKLIN,57.101000000000006,2.01,2014-04-15T00:00:00.000Z,82178.0,0.0,120.93386317,6044.0
FRANKLIN,57.101000000000006,2.01,2014-05-15T00:00:00.000Z,83244.0,0.0,120.87982742,6155.0
FRANKLIN,57.101000000000006,2.01,2014-06-15T00:00:00.000Z,87817.0,0.0,135.1822885,6625.0
FRANKLIN,57.101000000000006,2.01,2014-07-15T00:00:00.000Z,85675.0,0.0,125.21218048,6441.0
FRANKLIN,57.101000000000006,2.01,2014-08-15T00:00:00.000Z,42984.0,0.0,57.84141323,2924.0
FRANKLIN,57.101000000000006,2.01,2014-09-15T00:00:00.000Z,85036.0,0.0,121.20343433,6153.0
FRANKLIN,57.101000000000006,2.01,2014-10-15T00:00:00.000Z,106625.0,0.0,148.86411694,7581.0
FRANKLIN,57.101000000000006,2.01,2014-11-15T00:00:00.000Z,89468.0,0.0,135.6484465,7007.0
FRANKLIN,57.101000000000006,2.01,2014-12-15T00:00:00.000Z,108610.0,0.0,162.55950177,8314.0
FRANKLIN,57.101000000000006,2.01,2015-01-15T00:00:00.000Z,156056.0,0.0,221.49681919,9491.0
FRANKLIN,57.101000000000006,2.01,2016-08-15T00:00:00.000Z,80708.0,0.0,115.90724758,6917.0
FRANKLIN,57.101000000000006,2.01,2016-09-15T00:00:00.000Z,170138.0,0.0,245.12141499999998,12917.0
FRANKLIN,57.101000000000006,2.01,2016-10-15T00:00:00.000Z,183500.0,0.0,251.78569726,12339.0
FRANKLIN,57.101000000000006,2.01,2016-11-15T00:00:00.000Z,191453.0,0.0,270.27511233,13819.0
FRANKLIN,57.101000000000006,2.01,2016-12-15T00:00:00.000Z,192008.0,0.0,271.29324758,13651.0
FRANKLIN,57.101000000000006,2.01,2017-01-15T00:00:00.000Z,165863.0,0.0,234.60324097,11106.0
FRANKLIN,57.101000000000006,2.01,2017-02-15T00:00:00.000Z,188681.463724,0.0,299.15328953,12185.9995854
FRANKLIN,57.101000000000006,2.01,2017-03-15T00:00:00.000Z,180193.904982,0.0,237.07253119,11601.987584999999
FRANKLIN,57.101000000000006,2.01,2015-02-15T00:00:00.000Z,153308.0,0.0,238.78363375,8534.0
FRANKLIN,57.101000000000006,2.01,2006-03-15T00:00:00.000Z,235565.0,0.0,291.55608323,12883.0
FRANKLIN,57.101000000000006,2.01,2006-04-15T00:00:00.000Z,195729.0,0.0,229.58870083,9128.0
FRANKLIN,57.101000000000006,2.01,2008-05-15T00:00:00.000Z,175018.0,0.0,211.97543952,7317.0
FRANKLIN,57.101000000000006,2.01,2008-06-15T00:00:00.000Z,183442.0,0.0,228.07721883,7070.0
FRANKLIN,57.101000000000006,2.01,2008-07-15T00:00:00.000Z,190862.0,0.0,235.40523323,7488.0
FRANKLIN,57.101000000000006,2.01,2008-08-15T00:00:00.000Z,97122.0,0.0,132.72174436,4378.0
FRANKLIN,57.101000000000006,2.01,2008-09-15T00:00:00.000Z,156003.0,0.0,198.879954,9032.0
FRANKLIN,57.101000000000006,2.01,2010-07-15T00:00:00.000Z,173213.0,0.0,248.97075,9710.0
FRANKLIN,57.101000000000006,2.01,2010-08-15T00:00:00.000Z,61248.0,0.0,86.05126306,3163.0
FRANKLIN,57.101000000000006,2.01,2010-09-15T00:00:00.000Z,183751.0,0.0,257.54876349999995,10853.0
FRANKLIN,57.101000000000006,2.01,2010-10-15T00:00:00.000Z,175406.0,0.0,241.31309097,9835.0
FRANKLIN,57.101000000000006,2.01,2010-11-15T00:00:00.000Z,166035.0,0.0,238.651707,9699.0
FRANKLIN,57.101000000000006,2.01,2010-12-15T00:00:00.000Z,165922.0,0.0,231.64133774,9658.0
FRANKLIN,57.101000000000006,2.01,2011-01-15T00:00:00.000Z,155649.0,0.0,216.70764952,9254.0
FRANKLIN,57.101000000000006,2.01,2011-02-15T00:00:00.000Z,165147.0,0.0,265.50699875,10082.0
FRANKLIN,57.101000000000006,2.01,2011-03-15T00:00:00.000Z,187169.0,0.0,277.69323694,10588.0
FRANKLIN,57.101000000000006,2.01,2011-04-15T00:00:00.000Z,187411.0,0.0,288.32460883,11256.0
FRANKLIN,57.101000000000006,2.01,2006-05-15T00:00:00.000Z,240772.0,0.0,287.04259839,10652.0
FRANKLIN,57.101000000000006,2.01,2006-06-15T00:00:00.000Z,224924.0,0.0,270.33161633,9380.0
FRANKLIN,57.101000000000006,2.01,2006-07-15T00:00:00.000Z,207237.0,0.0,246.52831903,10583.0
FRANKLIN,57.101000000000006,2.01,2006-08-15T00:00:00.000Z,138795.0,0.0,168.19964903,5262.0
FRANKLIN,57.101000000000006,2.01,2006-09-15T00:00:00.000Z,201132.0,0.0,254.51285067,11096.0
FRANKLIN,57.101000000000006,2.01,2006-10-15T00:00:00.000Z,218788.0,0.0,267.33796758,9755.0
FRANKLIN,57.101000000000006,2.01,2006-11-15T00:00:00.000Z,208126.0,0.0,256.60938450000003,8703.0
FRANKLIN,57.101000000000006,2.01,2006-12-15T00:00:00.000Z,204289.0,0.0,243.34427307,9230.0
FRANKLIN,57.101000000000006,2.01,2007-01-15T00:00:00.000Z,213668.0,0.0,254.39786807,8729.0
FRANKLIN,57.101000000000006,2.01,2007-02-15T00:00:00.000Z,174855.0,0.0,229.68371499999998,6988.0
FRANKLIN,57.101000000000006,2.01,2008-10-15T00:00:00.000Z,165213.0,0.0,199.07065500000002,9504.0
FRANKLIN,57.101000000000006,2.01,2008-11-15T00:00:00.000Z,152514.0,0.0,202.68926533,8999.0
FRANKLIN,57.101000000000006,2.01,2008-12-15T00:00:00.000Z,163023.0,0.0,205.16078371,9142.0
FRANKLIN,57.101000000000006,2.01,2009-01-15T00:00:00.000Z,161098.0,0.0,192.86205016,8775.0
FRANKLIN,57.101000000000006,2.01,2009-02-15T00:00:00.000Z,210166.0,0.0,317.35067999999995,11035.0
FRANKLIN,57.101000000000006,2.01,2009-03-15T00:00:00.000Z,245163.0,0.0,331.46089403,13116.0
FRANKLIN,57.101000000000006,2.01,2009-04-15T00:00:00.000Z,57111.0,0.0,78.35221333,2058.0
FRANKLIN,57.101000000000006,2.01,2009-05-15T00:00:00.000Z,180523.0,0.0,246.80058629,8725.0
FRANKLIN,57.101000000000006,2.01,2009-06-15T00:00:00.000Z,213867.0,0.0,299.22870367,10278.0
FRANKLIN,57.101000000000006,2.01,2009-07-15T00:00:00.000Z,231044.0,0.0,321.70597968,11260.0
FRANKLIN,57.101000000000006,2.01,2011-05-15T00:00:00.000Z,186846.0,0.0,280.08098661,11360.0
FRANKLIN,57.101000000000006,2.01,2011-06-15T00:00:00.000Z,173110.0,0.0,266.25979683,10473.0
FRANKLIN,57.101000000000006,2.01,2011-07-15T00:00:00.000Z,171788.0,0.0,251.9189829,9656.0
FRANKLIN,57.101000000000006,2.01,2011-08-15T00:00:00.000Z,95842.0,0.0,148.61235516,5320.0
FRANKLIN,57.101000000000006,2.01,2011-09-15T00:00:00.000Z,148104.0,0.0,233.76411099999999,8217.0
FRANKLIN,57.101000000000006,2.01,2011-10-15T00:00:00.000Z,142088.0,0.0,215.01936468,7741.0
FRANKLIN,57.101000000000006,2.01,2011-11-15T00:00:00.000Z,145876.0,0.0,228.50806183,7990.0
FRANKLIN,57.101000000000006,2.01,2011-12-15T00:00:00.000Z,153265.0,0.0,233.44126355,8722.0
FRANKLIN,57.101000000000006,2.01,2012-01-15T00:00:00.000Z,149598.0,0.0,225.70955694,8958.0
FRANKLIN,57.101000000000006,2.01,2012-02-15T00:00:00.000Z,136302.0,0.0,227.37623638,8819.0
FRANKLIN,57.101000000000006,2.01,2004-01-15T00:00:00.000Z,174876.0,0.0,194.11516307,7376.0
FRANKLIN,57.101000000000006,2.01,2004-02-15T00:00:00.000Z,143525.0,0.0,179.60965448,6598.0
FRANKLIN,57.101000000000006,2.01,2004-03-15T00:00:00.000Z,215410.0,0.0,246.82792694,9050.0
FRANKLIN,57.101000000000006,2.01,2004-04-15T00:00:00.000Z,200647.0,0.0,259.25565517,8588.0
FRANKLIN,57.101000000000006,2.01,2004-05-15T00:00:00.000Z,224128.0,0.0,257.08978242,9959.0
FRANKLIN,57.101000000000006,2.01,2004-06-15T00:00:00.000Z,144889.0,0.0,169.257732,6113.0
FRANKLIN,57.101000000000006,2.01,2004-07-15T00:00:00.000Z,179162.0,0.0,211.31470726,7945.0
FRANKLIN,57.101000000000006,2.01,2004-08-15T00:00:00.000Z,177339.0,0.0,224.13177387,9773.0
FRANKLIN,57.101000000000006,2.01,2004-09-15T00:00:00.000Z,178386.0,0.0,230.78823367,10178.0
FRANKLIN,57.101000000000006,2.01,2004-10-15T00:00:00.000Z,211592.0,0.0,260.96645807,10140.0
FRANKLIN,57.101000000000006,2.01,2007-03-15T00:00:00.000Z,196746.0,0.0,233.66340629,8001.0
FRANKLIN,57.101000000000006,2.01,2007-04-15T00:00:00.000Z,177433.0,0.0,219.22492549999998,7361.0
FRANKLIN,57.101000000000006,2.01,2007-05-15T00:00:00.000Z,254207.0,0.0,287.84459065,10487.0
FRANKLIN,57.101000000000006,2.01,2007-06-15T00:00:00.000Z,243677.0,0.0,288.56357367,9966.0
FRANKLIN,57.101000000000006,2.01,2007-07-15T00:00:00.000Z,188562.0,0.0,220.31661468,8111.0
FRANKLIN,57.101000000000006,2.01,2007-08-15T00:00:00.000Z,43846.0,0.0,51.94722581,1925.0
FRANKLIN,57.101000000000006,2.01,2007-09-15T00:00:00.000Z,242523.0,0.0,291.44292333,9128.0
FRANKLIN,57.101000000000006,2.01,2007-10-15T00:00:00.000Z,244204.0,0.0,293.24778565,10302.0
FRANKLIN,57.101000000000006,2.01,2007-11-15T00:00:00.000Z,229080.0,0.0,289.2051295,10213.0
FRANKLIN,57.101000000000006,2.01,2007-12-15T00:00:00.000Z,220454.0,0.0,276.44240242,11296.0
FRANKLIN,57.101000000000006,2.01,2009-08-15T00:00:00.000Z,38762.0,0.0,51.36281952,1890.0
FRANKLIN,57.101000000000006,2.01,2009-09-15T00:00:00.000Z,217852.0,0.0,317.32293250000004,13400.0
FRANKLIN,57.101000000000006,2.01,2009-10-15T00:00:00.000Z,237359.0,0.0,343.7732979,12554.0
FRANKLIN,57.101000000000006,2.01,2009-11-15T00:00:00.000Z,221094.0,0.0,334.02575033,10548.0
FRANKLIN,57.101000000000006,2.01,2009-12-15T00:00:00.000Z,224406.0,0.0,321.36536081,10843.0
FRANKLIN,57.101000000000006,2.01,2010-01-15T00:00:00.000Z,202062.0,0.0,280.43869339,9274.0
FRANKLIN,57.101000000000006,2.01,2010-02-15T00:00:00.000Z,192771.0,0.0,300.83335,8944.0
FRANKLIN,57.101000000000006,2.01,2010-03-15T00:00:00.000Z,200804.0,0.0,284.21967677,11828.0
FRANKLIN,57.101000000000006,2.01,2010-04-15T00:00:00.000Z,175717.0,0.0,257.8242205,10546.0
FRANKLIN,57.101000000000006,2.01,2010-05-15T00:00:00.000Z,197722.0,0.0,283.42907645,10993.0
FRANKLIN,57.101000000000006,2.01,2012-03-15T00:00:00.000Z,108643.0,0.0,167.18007081,7278.0
FRANKLIN,57.101000000000006,2.01,2012-04-15T00:00:00.000Z,0.0,0.0,0.0,0.0
FRANKLIN,57.101000000000006,2.01,2012-05-15T00:00:00.000Z,0.0,0.0,0.0,0.0
FRANKLIN,57.101000000000006,2.01,2012-06-15T00:00:00.000Z,0.0,0.0,0.0,0.0
FRANKLIN,57.101000000000006,2.01,2012-07-15T00:00:00.000Z,0.0,0.0,0.0,0.0
FRANKLIN,57.101000000000006,2.01,2012-08-15T00:00:00.000Z,0.0,0.0,0.0,0.0
FRANKLIN,57.101000000000006,2.01,2012-09-15T00:00:00.000Z,0.0,0.0,0.0,0.0
FRANKLIN,57.101000000000006,2.01,2012-10-15T00:00:00.000Z,0.0,0.0,0.0,0.0
FRANKLIN,57.101000000000006,2.01,2004-11-15T00:00:00.000Z,136324.0,0.0,171.48846283,5973.0
FRANKLIN,57.101000000000006,2.01,2004-12-15T00:00:00.000Z,231533.0,0.0,279.27215919,9544.0
FRANKLIN,57.101000000000006,2.01,2005-01-15T00:00:00.000Z,252203.0,0.0,290.72675032,9878.0
FRANKLIN,57.101000000000006,2.01,2005-02-15T00:00:00.000Z,224331.0,0.0,291.99324875,8740.0
FRANKLIN,57.101000000000006,2.01,2005-03-15T00:00:00.000Z,244007.0,0.0,292.39908645,9254.0
FRANKLIN,57.101000000000006,2.01,2005-04-15T00:00:00.000Z,217681.0,0.0,270.35633683,7685.0
FRANKLIN,57.101000000000006,2.01,2005-05-15T00:00:00.000Z,264711.0,0.0,316.22418032,9276.0
FRANKLIN,57.101000000000006,2.01,2005-06-15T00:00:00.000Z,231479.0,0.0,283.077977,8777.0
FRANKLIN,57.101000000000006,2.01,2005-07-15T00:00:00.000Z,247062.0,0.0,302.65182839,11640.0
FRANKLIN,57.101000000000006,2.01,2005-08-15T00:00:00.000Z,144915.0,0.0,163.65996274,5672.0
FRANKLIN,57.101000000000006,2.01,2008-01-15T00:00:00.000Z,111469.0,0.0,135.61415677,5641.0
FRANKLIN,57.101000000000006,2.01,2008-02-15T00:00:00.000Z,33510.0,0.0,44.09747517,1471.0
FRANKLIN,57.101000000000006,2.01,2008-03-15T00:00:00.000Z,206459.0,0.0,258.69604532,8071.0
FRANKLIN,57.101000000000006,2.01,2008-04-15T00:00:00.000Z,165911.0,0.0,213.387356,6461.0
FRANKLIN,57.101000000000006,2.01,2010-06-15T00:00:00.000Z,161864.0,0.0,238.59991167,9056.0
FRANKLIN,57.101000000000006,2.01,2005-09-15T00:00:00.000Z,252469.0,0.0,310.79789767,11070.0
FRANKLIN,57.101000000000006,2.01,2005-10-15T00:00:00.000Z,242818.0,0.0,301.44656161,12568.0
FRANKLIN,57.101000000000006,2.01,2005-11-15T00:00:00.000Z,217228.0,0.0,271.480531,9886.0
FRANKLIN,57.101000000000006,2.01,2005-12-15T00:00:00.000Z,229917.0,0.0,295.62756097,10893.0
FRANKLIN,57.101000000000006,2.01,2006-01-15T00:00:00.000Z,252349.0,0.0,308.00262048,9933.0
FRANKLIN,57.101000000000006,2.01,2006-02-15T00:00:00.000Z,239788.0,0.0,320.957855,10695.0
FRANKLIN,57.101000000000006,2.01,2001-11-15T00:00:00.000Z,38460.0,0.0,57.12436683,1112.0
FRANKLIN,57.101000000000006,2.01,2001-12-15T00:00:00.000Z,96588.0,0.0,121.98142758,2631.0
FRANKLIN,57.101000000000006,2.01,2002-01-15T00:00:00.000Z,79788.0,0.0,99.50627806,1928.0
FRANKLIN,57.101000000000006,2.01,2002-02-15T00:00:00.000Z,95223.0,0.0,136.43824125,3223.0
FRANKLIN,57.101000000000006,2.01,2002-03-15T00:00:00.000Z,114705.0,0.0,152.81028339,4217.0
FRANKLIN,57.101000000000006,2.01,2002-04-15T00:00:00.000Z,88957.0,0.0,123.45299983,3348.0
FRANKLIN,57.101000000000006,2.01,2002-05-15T00:00:00.000Z,138851.0,0.0,190.51645065,5305.0
FRANKLIN,57.101000000000006,2.01,2002-06-15T00:00:00.000Z,151035.0,0.0,220.0018555,4680.0
FRANKLIN,57.101000000000006,2.01,2002-07-15T00:00:00.000Z,123882.0,0.0,176.31868145,3915.0
FRANKLIN,57.101000000000006,2.01,2002-08-15T00:00:00.000Z,66330.0,0.0,82.60862016,2268.0
FRANKLIN,57.101000000000006,2.01,2002-09-15T00:00:00.000Z,146714.0,0.0,183.89109083,4955.0
FRANKLIN,57.101000000000006,2.01,2002-10-15T00:00:00.000Z,149481.0,0.0,186.10093645,2987.0
FRANKLIN,57.101000000000006,2.01,2002-11-15T00:00:00.000Z,114762.0,0.0,148.36773233,2064.0
FRANKLIN,57.101000000000006,2.01,2002-12-15T00:00:00.000Z,99122.0,0.0,127.01210629,3624.0
FRANKLIN,57.101000000000006,2.01,2003-01-15T00:00:00.000Z,107960.0,0.0,114.74754855,3337.0
FRANKLIN,57.101000000000006,2.01,2003-02-15T00:00:00.000Z,103071.0,0.0,104.19943,2666.0
FRANKLIN,57.101000000000006,2.01,2003-03-15T00:00:00.000Z,133420.0,0.0,138.75605258,3947.0
FRANKLIN,57.101000000000006,2.01,2003-04-15T00:00:00.000Z,136119.0,0.0,145.37184317,3958.0
FRANKLIN,57.101000000000006,2.01,2003-05-15T00:00:00.000Z,112180.0,0.0,113.84302887,3300.0
FRANKLIN,57.101000000000006,2.01,2003-06-15T00:00:00.000Z,64840.0,0.0,66.54640883,1962.0
FRANKLIN,57.101000000000006,2.01,2003-07-15T00:00:00.000Z,137391.0,0.0,141.21557145,3252.0
FRANKLIN,57.101000000000006,2.01,2003-08-15T00:00:00.000Z,103540.0,0.0,118.30638919,3530.0
FRANKLIN,57.101000000000006,2.01,2003-09-15T00:00:00.000Z,176048.0,0.0,199.33434033,5912.0
FRANKLIN,57.101000000000006,2.01,2003-10-15T00:00:00.000Z,184576.0,0.0,202.10546661,6188.0
FRANKLIN,57.101000000000006,2.01,2003-11-15T00:00:00.000Z,170237.0,0.0,204.78462199999998,6141.0
FRANKLIN,57.101000000000006,2.01,2003-12-15T00:00:00.000Z,175365.0,0.0,196.64645113,7051.0
FRANKLIN,57.101000000000006,2.01,2001-10-15T00:00:00.000Z,85899.0,0.0,103.34422113,2401.0
GOLDEN EAGLE,57.58,0.55,2017-06-15T00:00:00.000Z,303434.0,0.0,13.34318417,69060.0
GOLDEN EAGLE,57.58,0.55,2017-07-15T00:00:00.000Z,318706.0,0.0,13.39122016,90168.0
GOLDEN EAGLE,57.58,0.55,2017-08-15T00:00:00.000Z,327728.0,0.0,13.4732421,145408.0
GOLDEN EAGLE,57.58,0.55,2017-09-15T00:00:00.000Z,316490.0,0.0,13.59038917,144237.0
GOLDEN EAGLE,57.58,0.55,2014-10-15T00:00:00.000Z,0.0,0.0,0.0,0.0
GOLDEN EAGLE,57.58,0.55,2014-11-15T00:00:00.000Z,63503.0,0.0,4.08829983,67.0
GOLDEN EAGLE,57.58,0.55,2014-12-15T00:00:00.000Z,59097.0,0.0,0.0,67.0
GOLDEN EAGLE,57.58,0.55,2015-01-15T00:00:00.000Z,159819.0,0.0,7.08578387,714.0
GOLDEN EAGLE,57.58,0.55,2015-02-15T00:00:00.000Z,138861.0,0.0,6.51814,1057.0
GOLDEN EAGLE,57.58,0.55,2015-03-15T00:00:00.000Z,154490.0,0.0,6.62668887,1698.0
GOLDEN EAGLE,57.58,0.55,2015-04-15T00:00:00.000Z,171855.0,0.0,7.402024000000001,704.0
GOLDEN EAGLE,57.58,0.55,2015-05-15T00:00:00.000Z,216432.0,0.0,9.65580452,2528.0
GOLDEN EAGLE,57.58,0.55,2015-06-15T00:00:00.000Z,224825.0,0.0,10.085964,18258.0
GOLDEN EAGLE,57.58,0.55,2015-07-15T00:00:00.000Z,256989.0,0.0,10.8599321,29400.0
GOLDEN EAGLE,57.58,0.55,2015-08-15T00:00:00.000Z,239959.0,0.0,10.19692145,27710.0
GOLDEN EAGLE,57.58,0.55,2015-09-15T00:00:00.000Z,265496.0,0.0,12.01651733,36988.0
GOLDEN EAGLE,57.58,0.55,2015-10-15T00:00:00.000Z,286092.0,0.0,12.31923903,14084.0
GOLDEN EAGLE,57.58,0.55,2015-11-15T00:00:00.000Z,251744.0,0.0,11.067721,9631.0
GOLDEN EAGLE,57.58,0.55,2015-12-15T00:00:00.000Z,261814.0,0.0,11.09118839,29840.0
GOLDEN EAGLE,57.58,0.55,2016-01-15T00:00:00.000Z,253966.0,0.0,10.91575258,29327.0
GOLDEN EAGLE,57.58,0.55,2016-02-15T00:00:00.000Z,253879.0,0.0,11.81104086,38586.0
GOLDEN EAGLE,57.58,0.55,2016-03-15T00:00:00.000Z,286209.0,0.0,12.21671161,54438.0
GOLDEN EAGLE,57.58,0.55,2016-04-15T00:00:00.000Z,288835.0,0.0,12.51799033,49870.0
GOLDEN EAGLE,57.58,0.55,2016-05-15T00:00:00.000Z,319222.0,0.0,13.42539597,62665.0
GOLDEN EAGLE,57.58,0.55,2016-06-15T00:00:00.000Z,299274.0,0.0,13.165432000000001,25879.0
GOLDEN EAGLE,57.58,0.55,2016-07-15T00:00:00.000Z,304995.0,0.0,12.70998242,5952.0
GOLDEN EAGLE,57.58,0.55,2016-08-15T00:00:00.000Z,146387.0,0.0,6.25303339,9006.0
GOLDEN EAGLE,57.58,0.55,2016-09-15T00:00:00.000Z,305605.0,0.0,13.080675999999999,24191.0
GOLDEN EAGLE,57.58,0.55,2016-10-15T00:00:00.000Z,282561.0,0.0,11.53889145,23964.0
GOLDEN EAGLE,57.58,0.55,2016-11-15T00:00:00.000Z,295072.0,0.0,12.38967917,11448.0
GOLDEN EAGLE,57.58,0.55,2016-12-15T00:00:00.000Z,308100.0,0.0,12.68605935,16101.0
GOLDEN EAGLE,57.58,0.55,2017-01-15T00:00:00.000Z,312954.0,0.0,12.77377726,17554.0
GOLDEN EAGLE,57.58,0.55,2017-02-15T00:00:00.000Z,282777.0,0.0,12.96565,20698.0
GOLDEN EAGLE,57.58,0.55,2017-03-15T00:00:00.000Z,301033.0,0.0,12.536825,27274.0
GOLDEN EAGLE,57.58,0.55,2017-04-15T00:00:00.000Z,295531.0,0.0,13.0630185,37177.0
GOLDEN EAGLE,57.58,0.55,2017-05-15T00:00:00.000Z,319724.0,0.0,13.56893435,64033.0
GOLDEN EAGLE,57.58,0.55,2017-10-15T00:00:00.000Z,300855.0,0.0,12.74529742,157375.0
GOLDEN EAGLE,57.58,0.55,2017-11-15T00:00:00.000Z,280008.0,0.0,11.99179683,176725.0
GOLDEN EAGLE,57.58,0.55,2017-12-15T00:00:00.000Z,267057.0,0.0,11.06498694,191412.0
GOLDEN EAGLE,57.58,0.55,2018-01-15T00:00:00.000Z,249567.0,0.0,10.41906419,188834.0
GOLDEN EAGLE,57.58,0.55,2018-02-15T00:00:00.000Z,214018.0,0.0,9.91720875,190646.0
HAWKINS,57.96001,1.816,1998-05-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,1998-06-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,1998-07-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,1998-08-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,1998-09-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,1998-10-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,1998-11-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,1998-12-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,1999-01-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,1999-02-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,1999-03-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,2000-03-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,2017-12-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,2018-01-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,2018-02-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,1997-09-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,1997-10-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,1997-11-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,1997-12-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,1998-01-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,1998-02-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,1998-03-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,1998-04-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,1999-04-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,1999-05-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,1999-06-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,1999-07-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,1999-08-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,1999-09-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,1999-10-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,1999-11-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,1999-12-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,2000-01-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,2000-02-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,2017-11-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,2015-10-15T00:00:00.000Z,0.0,0.0,0.0,0.0
HAWKINS,57.96001,1.816,2015-11-15T00:00:00.000Z,0.0,0.0,0.0,0.0
